pharmacy_id,name,address,phone,state,source,latitude,longitude,geocode_source,brand
NPRAeff86e0fa6,Life Care Pharmacy Sdn Bhd -Taman Bayu Perdana,"No.48, Tingkat Bawah, Jalan Batu Unjur 1, Taman Bayu Perdana, 41200 Klang, Selangor",03-33243669,Selangor,NPRA,3.0147847,101.4351715,full,NPRA
NPRA0cf3877c45,All Day Pharmacy Sdn. Bhd - Taman Eng Ann,"No.10, Tingkat Bawah, Jalan Kasawari 5, Taman Eng Ann, 41150 Klang, Selangor",03-33428387,Selangor,NPRA,3.0565017,101.4604328,full,NPRA
NPRA776111ec65,All Day Pharmacy Sdn. Bhd - Shah Alam Sek 18,"No.52, Jalan Pinang18/C, Seksyen 18, 40200 Shah Alam,Selangor",,Selangor,NPRA,3.043943,101.5182781,full,NPRA
NPRAef92c1923a,Vcare Pharmacy Sdn Bhd,"No 31, Jalan Plumbum R7/R Seksyen 7, 40000 Shah Alam, Selangor",03-55104228,Selangor,NPRA,3.0678699,101.4889934,full,NPRA
NPRAcc37797d09,All Day Pharmacy Sdn. Bhd - Usj,"Mydin Mall, Lot F-15, First Floor, Persiaran Subang Permai Usj 1, 47500 Subang Jaya, Selangor",03-80221668,Selangor,NPRA,3.0570096,101.5929032,full,NPRA
NPRA8813b7ec9d,I Pharmacy Sdn Bhd (Farmasi Ipharmacy) - Bandar Puteri,"20 Gf, Jalan Puteri 2/4, Bandar Puteri, 47100 Puchong, Selangor",03-80511001,Selangor,NPRA,3.021302,101.6170869,full,NPRA
NPRA6fdefb2329,I Pharmacy Sdn Bhd (Farmasi Ipharmacy) - Bandar Puteri,"20 Gf, Jalan Puteri 2/4, Bandar Puteri, 47100 Puchong, Selangor",03-80511001,Selangor,NPRA,3.021302,101.6170869,full,NPRA
NPRAf0196d34aa,Farmasi Najah Sdn Bhd (Farmasi Najah),"No.24A, Jalan 3/69, Seksyen 3, 43650 Bandar Baru Bangi, Selangor",03-89205088,Selangor,NPRA,2.938341,101.7748716,full,NPRA
NPRA086c527115,Alpro Alliance Sdn Bhd (Farmasi Alpro),"No. 167, Ground Floor, Jalan 8/1 Seksyen 8, 43650 Bandar Baru Bangi, Selangor",03-89125060,Selangor,NPRA,2.9637542,101.7551655,full,Alpro
NPRA4394bb7bd3,One-Stop Pharmacy Sdn Bhd,"106, Persiaran Raja Muda Musa,42000 Pelabuhan Klang, Selangor",03-31687976,Selangor,NPRA,3.00313,101.3996614,full,NPRA
NPRAaa1f13fa48,Coco Mart (M) Sdn Bhd(Coco Mart Food & Pharmacy),"No 1 Jalan Wangsa Permai 1, Grd Floor, Bgn One Wangsa, Taman Wangsa Permai,52100 Kepong, Selangor",03-62779970,Selangor,NPRA,3.2109009,101.6075697,full,NPRA
NPRA501109411c,51 Avenue Pharmacy Sdn Bhd(Farmasi Alpha.Com),"No. 50, 51 @ 51A Jalan Raja Haroun,43000 Kajang, Selangor",03-87378637,Selangor,NPRA,2.992275,101.790308,full,NPRA
NPRA321d2620f3,Ideal Nauticare Sdn Bhd,"No. 10, Jalan Nagasari E 36/E,Desa Latania Seksyen 36,40470 Shah Alam, Selangor",03-51665866,Selangor,NPRA,3.0218889,101.4826902,full,NPRA
NPRA343eb2ee17,Bettercare Pharmacy (Kajang) Sdn Bhd -Jalan Raja Harun,"11-G, Jalan Raja Harun, 43000 Kajang, Selangor",03-87418693,Selangor,NPRA,2.9937935,101.7705306,full,NPRA
NPRA177d7c1c9e,Eennat Pharmacy,"23, Jalan Sg 3/10, Taman Sri Gombak,68100 Batu Caves, Selangor",03-61893089,Selangor,NPRA,3.2428055,101.7032485,full,NPRA
NPRA369417fdd4,Farmasi Siva,"No. 17, Jalan Sri Sarawak 15,Taman Sri Andalas, 41200 Klang, Selangor",03-33246823,Selangor,NPRA,3.015264,101.4432322,full,NPRA
NPRA8daab26905,Farmasi Hayyan,"No. 19, Jalan Seroja 3, Taman Seroja Bbst,43900 Sepang, Selangor",03-87053411,Selangor,NPRA,2.8280503,101.7313143,full,NPRA
NPRA68f1b613dc,Unicare Pharmacy (M) Sdn Bhd,"No. 19A & 21A, Jalan 52/1,46200 Petaling Jaya, Selangor",03-79569300,Selangor,NPRA,3.0993888,101.6454985,full,NPRA
NPRA5b1b7feed7,Guardian Health And Beauty Sdn Bhd,"Lot F40, Giant Hypermarket Kota Damansara,No. 16, Jalan Pju 5/1 Pju 5,47810 Petaling Jaya, Selangor",03-61422046,Selangor,NPRA,3.1559789,101.5962258,full,Guardian
NPRA60b8050bcf,Subang Healthcare Sdn Bhd(Aa Pharmacy),"B-8, Jalan Ss15/4D, 47500 Subang Jaya, Selangor",03-56127718,Selangor,NPRA,3.0758774,101.5863886,full,AA Pharmacy
NPRA47abd49c06,Farmasi Goodmedic (Bkt Mewah) Sdn Bhd,"3, Jalan Bukit Mewah 11, Taman Bukit Mewah, 43000 Kajang, Selangor",03-87333318,Selangor,NPRA,2.9902273,101.7998169,full,NPRA
NPRA0fd8eab7a4,Farmasi Alpha Gombak(Farmasi Alpha.Com),"No. 16, Jalan Sg 1/5, Taman Sri Gombak,68100 Batu Caves, Selangor",03-61886128,Selangor,NPRA,3.2372698,101.6988385,full,NPRA
NPRA655a8cbfd8,Guardian Health And Beauty Sdn Bhd(Farmasi Guardian),"Jaya Supermarket Tingkat Bawah Kompleks Pkns, 40000 Shah Alam, Selangor",03-55195392,Selangor,NPRA,3.0706712,101.5171661,full,Guardian
NPRA0fae7079e2,Familychoice Pharmacy Sdn Bhd -Seri Kembangan,"No. 5, Jalan Dd3A/1, Taman Dato' Demang, 43300 Seri Kembangan, Selangor",03-95450341,Selangor,NPRA,3.2145514,101.3149464,full,NPRA
NPRA33c0c5bb82,Medplus Pharmacy Sdn Bhd(Medplus Pharmacy),"No. 19, Jalan Mahogani 5, Bandar Botanik, 41200 Klang, Selangor",03-33193108,Selangor,NPRA,2.9965749,101.4452746,full,NPRA
NPRAd3593fa806,Nextage Medicare Enterprise(Farmasi Nextage Putra),"6 Jalan Seri Putra 3/10, Bandar Seri Putra 43000 Kajang, Selangor",03-89289011,Selangor,NPRA,2.886528,101.7809,full,NPRA
NPRAfa670853f2,Nextage Pharma Enterprise(Nextage Prima Pharmacy),"F-9-Ga, Jalan Prima Saujana 2/D Taman Prima Saujana 43000 Kajang, Selangor",03-87377751,Selangor,NPRA,3.0087878,101.8045032,full,NPRA
NPRA457a799242,Health Lane Family Pharmacy Sdn Bhd(Health Lane Family Pharmacy),"No. 8A, Jalan Tk 1/11A, Taman Kinrara, 47100 Puchong, Selangor",03-5879724,Selangor,NPRA,3.064752,101.64916,full,Healthlane
NPRAf98198be3b,Farmasi Ariv Vision (Telok Pulai) Sdn Bhd,"No. 202, Lot 437, Tingkat Bawah, Jalan Sungai Bertek, Telok Pulai Commercial Centre, 41100 Klang, Selangor",03-33735416,Selangor,NPRA,3.0502313,101.4328645,full,NPRA
NPRA0a2cdaf3a1,Arise Pharmacy Sdn Bhd,"No. C-13-G, Jalan Serai Wangi 16/L, Alam Avenue 2, Seksyen 16, 40000 Shah Alam, Selangor",03-55239613,Selangor,NPRA,3.0794369,101.4801697,full,NPRA
NPRAca9e18e4fa,Arise Pharmacy Sdn Bhd,"Pusat Perdagangan Puchong Prima, E- 01-04, Blok E, Jalan Prima 5/3, Taman Puchong Prima, 47100 Puchong, Selangor",03-80606613,Selangor,NPRA,2.9994029,101.5955703,full,NPRA
NPRA4987027cd3,Ok Health Group (Malaysia) Sdn Bhd,"158, Jalan 2/3A, Pusat Bandar Utara Selayang, 68100 Batu Caves, Selangor",03-61280678,Selangor,NPRA,3.237856,101.668926,full,NPRA
NPRA7b4aa7aa59,Ok Health Group (Malaysia) Sdn Bhd,"158, Jalan 2/3A, Pusat Bandar Utara Selayang, 68100 Batu Caves, Selangor",03-61280678,Selangor,NPRA,3.237856,101.668926,full,NPRA
NPRA30cbcca839,Lovy Pharmacy Sdn Bhd,"No. 79, Jalan Ss 23/15, Taman Sea, 47400 Petaling Jaya, Selangor",03-78030992,Selangor,NPRA,3.115554,101.6138837,full,NPRA
NPRA78e3065ba9,Genecare Sdn Bhd (Trustz Pharmacy),"No. 22A-00-01, Lorong Batu Nilam 4A, Bandar Bukit Tinggi, 41200 Klang, Selangor",03-33236115,Selangor,NPRA,3.007941,101.43886,full,NPRA
NPRA1b23512982,Slim Pharmacy Sdn Bhd(Slim Pharmacy),"Unit Lg-02, No. 1, Jalan Dataran Villa Putra 1, Dataran Villa Putra, Taman Villa Putra, 47000 Sungai Buloh, Selangor",03-77321727,Selangor,NPRA,3.2255114,101.5679464,full,NPRA
NPRAc297bbc964,Pronature Pharmacy Sdn Bhd (Farmasi Pronature),"No. 35-01, Jalan Kenari 19A, Bandar Puchong Jaya, 47170 Puchong, Selangor",03-80823910,Selangor,NPRA,3.0449721,101.6233324,full,NPRA
NPRAdfe2d02baa,Ace Caring Pharmacy Sdn Bhd,"17, Jalan Usj 10/1E, Uep Subang Jaya, 47620 Subag Jaya, Selangor",03-56322928,Selangor,NPRA,3.04901,101.583862,full,Caring
NPRA4578b22b0f,Ace Caring Pharmacy Sdn Bhd,"17, Jalan Usj 10/1E, Uep Subang Jaya, 47620 Subag Jaya, Selangor",03-56322928,Selangor,NPRA,3.04901,101.583862,full,Caring
NPRAf4cba77cc1,Goodlife Health Services Sdn Bhd (Goodlife Pharmacy),"14, Jalan Ss 5B/2, Kelana Jaya, Petaling Jaya, 47301 Petaling, Selangor",03-79566255,Selangor,NPRA,3.1003688,101.605744,full,NPRA
NPRA4c09c2d8fc,All Day Pharmacy Sdn Bhd,"80, Lot 21, Jalan Besar Pekan Kapar, 42200 Klang, Selangor",03-32501216,Selangor,NPRA,3.1375097,101.372815,full,NPRA
NPRA440ef8c034,All Day Pharmacy Sdn Bhd (Allday Pharmacy),"No. 38, Jalan Dato Yusof Shahbudin 29, Taman Sentosa, 41200 Klang, Selangor",03-51625496,Selangor,NPRA,2.9940851,101.4821904,full,NPRA
NPRA48915c9b22,Farmasi Ariv Vision Sdn Bhd,"31 (Tingkat Bawah) Jalan Sri Sarawak 17 Taman Sri Andalas Klang 41200 Klang, Selangor.",03-33244597,Selangor,NPRA,3.0157257,101.4431803,full,NPRA
NPRAbead1524ee,Juzcare Pharmacy Sdn Bhd,36 Jalan 1/2 Seksyen 1 Bandar Teknologi Kajang 43500 Semenyih Selangor.,03-87256610,Selangor,NPRA,2.9721355,101.8281114,full,NPRA
NPRAcc63d52a98,Vibrante Pro Sdn Bhd ( Vpro Pharmacy ),26 Jalan Ss 26/4 Taman Mayang Jaya 47301 Petaling Jaya Selangor,03-78039428,Selangor,NPRA,3.116473,101.604382,full,NPRA
NPRA61fa89e44c,Kinrara Agency Sdn Bhd ( A&S Wellness Pharmacy),"No 33-G Jalan Puj 3/13 Taman Puncak Jalil Bandar Putra Permai Seri Kembangan 43300 Hulu Langat, Selangor.",03-89401028,Selangor,NPRA,3.0224326,101.6745396,full,NPRA
NPRA620055a1b6,Big Pharmacy Healthcare Sdn Bhd,22 (Ground Floor) Jalan Usj 10/1E Uep Subang Jaya 47620 Subang Jaya Selangor,03-80815521,Selangor,NPRA,3.0481258,101.5837148,full,BIG Pharmacy
NPRA14810e8582,Big Pharmacy Healthcare Sdn Bhd,"M19, Ground Floor, Jalan Pasar 1/21, 46000 Petaling Jaya Selangor",03-77709777,Selangor,NPRA,3.0847141,101.646014,full,BIG Pharmacy
NPRA830965c871,Big Pharmacy Healthcare Sdn Bhd,No 2 & 4 Jalan Sj 6 Taman Selayang Jaya 68100 Batu Caves Selangor,03-61202715,Selangor,NPRA,3.238718,101.6515018,full,BIG Pharmacy
NPRA0b7d044223,Olive9 Pharmacy Sdn Bhd ( Olive9 Pharmacy ),No 69 Tingkat Bawah Jalan Nova N U5/N Seksyen U5 40150 Shah Alam Selangor,03-77347762,Selangor,NPRA,3.1677621,101.5500867,full,NPRA
NPRAf3ce58bdd2,Bintulu Pharmacy (M) Sdn Bhd(Farmasi Alpha.Com),"No.4 Taman Cahaya Sungai Chua Kajang 43000 Hulu Langat, Selangor",03-87370803,Selangor,NPRA,2.9938051,101.7784464,full,NPRA
NPRA268f9e0a77,Ausmed Pharmacy Sdn Bhd,11-1 Jalan Pju 8/3B Bandar Damansara Perdana 47820 Petaling Jaya Selangor,03-77222882,Selangor,NPRA,3.1644361,101.6072576,full,NPRA
NPRA1151b807f1,Salphy Pharmacy Sdn Bhd,"No 7A Jalan Liter D U19/D Seksyen U19, 40160 Shah Alam Selangor",03-61439906,Selangor,NPRA,3.188562,101.5312217,full,NPRA
NPRAf89df17b26,AA Chemist,"No.10-0, Lorong Batu Nilam 4B, Bandar Bukit Tinggi, 41200 Klang Selangor",03-33188138,Selangor,NPRA,3.0071839,101.4355004,full,NPRA
NPRA1bd1384d99,Wc Medicare Sdn. Bhd (Young Pharmacy),"S-42, Jalan Sekolah 1, Sungai Jarom, 42600, Jenjarom Selangor",03-55251206,Selangor,NPRA,2.8788322,101.4937208,full,NPRA
NPRA9645a6e4b3,Pharmart Sdn Bhd (Farmasi Pharmart),"32-G, Jalan Warisan Megah1/4, Kota Warisan, 43900 Sepang Selangor",03-87053719,Selangor,NPRA,2.8194167,101.6948492,full,NPRA
NPRA39d6ea3dcd,Springhealth Pharmacy Sdn Bhd,"No12A, Jalan Pjs 3/48, Sri Manja Square One,Taman Sri Manja, 46000 Pj, Selangor",03-62011058,Selangor,NPRA,3.0733257,101.6482701,full,NPRA
NPRAf18de96e5e,Beyond Essential Sdn Bhd (Aa Pharmacy),"87, Jalan Ss21/37 Damansara Utama, 47400, Petaling Jaya,Selangor",03-77320117,Selangor,NPRA,3.134768100000001,101.6237933,full,AA Pharmacy
NPRA764364efa2,Beyond Essential Sdn Bhd (Aa Pharmacy),"87, Jalan Ss21/37 Damansara Utama, 47400, Petaling Jaya,Selangor",03-77320117,Selangor,NPRA,3.134768100000001,101.6237933,full,AA Pharmacy
NPRA1306ebe120,Avelon Arise Sdn Bhd (Farmasi Parkcity) -Bangsar,"28, Persiaran Ara Kiri Lucky Garden, Bangsar, 59100 Kuala Lumpur",03-28567822,Kuala Lumpur,NPRA,3.1279121,101.6695684,full,NPRA
NPRA444e4a0214,Be Pharmacy -Bandar Sri Permaisuri,"No.15, Blok A, Jalan Dwitasik 1, Dataran Dwitasik, Bandar Sri Permaisuri, 56000 Kuala Lumpur",03-91718378,Kuala Lumpur,NPRA,3.0992061,101.7128474,full,Be Pharmacy
NPRAcbcad14fd5,Caring Pharmacy Sdn Bhd - Bangsar Village,"Lot G8, Ground Floor, Bangsar Village, No 1, Jalan Telawi 1, Bangsar Baru, 59100 Kuala Lumpur",03-22878928,Kuala Lumpur,NPRA,3.129626,101.670946,full,Caring
NPRA31161e9723,Bemed (Ptj) Sdn Bhd (Be Pharmacy) -Diplomatik Enclave,"No.36, Jalan Diplomatik, Diplomatik Enclave, 62050 Putrajaya",03-88882237,Putrajaya,NPRA,2.9451439,101.7226344,full,Be Pharmacy
NPRA420d38c3b5,Caring Pharmacy (Klp) Sdn Bhd -Pavilion Kl Shopping Mall,"Lot 1.23, Level 1, Pavilion Kl Shopping Mall 168, Jalan Bukit Bintang, 55100 Kuala Lumpur",03-21422928,Kuala Lumpur,NPRA,3.1489962,101.713418,full,Caring
NPRAaeaa15596b,Caring Pharmacy (Klp) Sdn Bhd -Pavilion Kl Shopping Mall,"Lot 1.23, Level 1, Pavilion Kl Shopping Mall 168, Jalan Bukit Bintang, 55100 Kuala Umpur",03-21422928,Kuala Lumpur,NPRA,3.1489962,101.713418,full,Caring
NPRA00d54336b3,Caring Pharmacy Rising Sdn Bhd -Jalan Ipoh,"479, Batu 3, Jalan Ipoh, 51200 Kuala Lumpur",03-40418918,Kuala Lumpur,NPRA,3.1823997,101.6818611,full,Caring
NPRA673537b99c,Caring Pharmacy Sdn Bhd - Pandan Indah,"G9 & G10 Ground Floor Mid Point Shopping Centre, Jalan Pandan Indah 1/25 Pandan Indah, 55100 Kuala Lumpur",03-92748928,Kuala Lumpur,NPRA,3.1321677,101.7520538,full,Caring
NPRAe4d91cbe23,Avelon Healthcare S/B- Taman Sri Bintang,"33, Jalan Sri Bintang 2, Taman Sri Bintang, Kepong, 52100 Kuala Lumpur",03-62759545,Kuala Lumpur,NPRA,3.1881748,101.6423254,full,NPRA
NPRA7b244235b0,Farmasi Vitacare -Suria Klcc,"Lot C 43B & E Concourse Floor, Suria Klcc, Kl City Centre, 50088, Kuala Lumpur",03-21662469,Kuala Lumpur,NPRA,3.146642,101.6958449,full,NPRA
NPRA51fd5a5ba2,Farmasi Vitacare -Suria Klcc,"Lot C 43B & E Concourse Floor, Suria Klcc, Kl City Centre, 50088, Kuala Lumpur",03-21662469,Kuala Lumpur,NPRA,3.146642,101.6958449,full,NPRA
NPRA7e24456936,"Farmasi Vitacare -The Gardens, Midvalley City","Lg-220, The Gardens, Midvalley City, Lingkaran Syed Putra, 59200 Kuala Lumpur",03-22824641 / 016-2299890,Kuala Lumpur,NPRA,3.118649,101.6760355,full,NPRA
NPRAe0155aa3b6,"Farmasi Vitacare -Kampung Pandan, Kl","No 16, Jalan 1/76D, Desa Pandan, Off Kampung Pandan, 55100 Kuala Lumpur",03-92006271 / 012-3369263,Kuala Lumpur,NPRA,3.1469589,101.7373419,full,NPRA
NPRAdd84f188aa,Farmasi Vitacare Sdn Bhd - Taman Setiawangsa,"11G, Jalan Setiawangsa 9, Taman Setiawangsa, 54200 Kuala Lumpur",03-42519949,Kuala Lumpur,NPRA,3.1784298,101.7414806,full,NPRA
NPRA11b0a72040,Guardian Pharmacy -Mid Valley Megamall,"Unit Lg 047, Lower Ground Floor Mid Valley Magamall, Mid Valley City, 58000 Kuala Lumpur",,Kuala Lumpur,NPRA,3.1175628,101.6774073,full,Guardian
NPRA9294ceb656,Guardian Pharmacy (Putrajaya),"Block C-T00-U01, No.1, Jalan P8D, Presint 8, 62250 Putrajaya",,Putrajaya,NPRA,2.9396556,101.6829119,full,Guardian
NPRA0277928f2c,Guardian Pharmacy -Suria Klcc,"Lot C-21B, Concourse Area, Suria Klcc, Kuala Lumpur City Centre, Jalan Ampang, 50088 Kuala Lumpur",,Kuala Lumpur,NPRA,3.1572757,101.7122335,full,Guardian
NPRA306c141331,Health Lane Family Pharmacy Sdn Bhd -Taman Melawati Fasa 2,"53 Jalan Negara, Taman Melawati Fasa 2, 53100 Kuala Lumpur",03-41611611,Kuala Lumpur,NPRA,3.2094723,101.750766,full,Healthlane
NPRAe9dfef5e74,Health Lane Family Pharmacy Sdn Bhd,"No. 23, Jalan 3/125D, Desa Petaling, 57100 Kuala Lumpur",03-23035486,Kuala Lumpur,NPRA,3.0828511,101.7046006,full,Healthlane
NPRAe4d1e6a531,Health Lane Family Pharmacy Sdn Bhd -Taman Bukit Maluri,"No 5, Jalan Burung Jentayu, Taman Bukit Maluri, Kepong, 52100 Kuala Lumpur",03-67305793,Kuala Lumpur,NPRA,3.200784,101.633008,full,Healthlane
NPRA8fbbeaf896,Health Lane Family Pharmacy Sdn Bhd -Wisma Health Lane,"Wisma Health Lane, No 760 & 762 Jalan Sentul, 51000 Kuala Lumpur",03-40419182,Kuala Lumpur,NPRA,3.1783738,101.6924532,full,Healthlane
NPRAbda80539ed,Health Lane Family Pharmacy Sdn Bhd -Kepong Baru,"24, Jalan Ambong Kiri Satu, Kepong Baru, Kepong 52100 Kuala Lumpur",03-62509269,Kuala Lumpur,NPRA,3.2100305,101.6466755,full,Healthlane
NPRAb02d620d3e,Health Lane Family Pharmacy Sdn Bhd -Jalan 11 Desa Jaya,"11, Jalan 11 Desa Jaya, Kepong, 52100 Kuala Lumpur",03-62709878,Kuala Lumpur,NPRA,3.2166312,101.6300246,full,Healthlane
NPRAb547f6bb19,Kumpulan Farmasi Vitacare Sdn Bhd -Nu Sentral Shopping Centre,"Unit No. Lg 03, Lower Ground Floor, Nu Sentral Shopping Centre, No 201 Jln Tun Sambanthan 50470 Kl",03-28569298,Kuala Lumpur,NPRA,3.1328277,101.6873496,full,NPRA
NPRA4a0973903b,Kumpulan Farmasi Vitacare Sdn Bhd -Nu Sentral Shopping Centre,"Unit No. Lg 03, Lower Ground Floor, Nu Sentral Shopping Centre, No 201 Jln Tun Sambanthan 50470 Kl",03-28569298,Kuala Lumpur,NPRA,3.1328277,101.6873496,full,NPRA
NPRAce5ca34aaa,Kumpulan Farmasi Vitacare Sdn Bhd -Nu Sentral Shopping Centre,"Unit No. Lg 03, Lower Ground Floor, Nu Sentral Shopping Centre, No 201 Jln Tun Sambanthan 50470 Kl",03-28569298,Kuala Lumpur,NPRA,3.1328277,101.6873496,full,NPRA
NPRA10fe4ced10,Multicare Health Pharmacy Sdn Bhd -Pandan Jaya,"No.36, Jalan Pandan Jaya 3/2, Pandan Jaya, 55100 Kuala Lumpur",03-92854770 / 012-3291820,Kuala Lumpur,NPRA,3.13536,101.74014,full,NPRA
NPRA7105c930b1,Multicare Health Pharmacy Sdn Bhd -Desa Cheras Jaya,"No. 2, Jalan Kijang Satu, Desa Cheras Jaya, 43200 Cheras, Kuala Lumpur",03-90752129,Kuala Lumpur,NPRA,3.0726609,101.7661023,full,NPRA
NPRA111688862d,Kumpulan Farmasi Vitacare Sdn Bhd,"Lot G131, Ground Floor, Bangsar Shopping Centre, 285 Jalan Maarof, 59000 Kuala Lumpur",03-20950705,Kuala Lumpur,NPRA,3.1428401,101.6675173,full,NPRA
NPRA090e0b329d,"Multicare (Yms) Pharmacy Sdn Bhd -Bandar Sri Damansara,Kepong","No 19G, Jalan Tanjung Sd13/1, Bandar Sri Damansara, Kepong, 52200, Kuala Lumpur",03-62701178,Kuala Lumpur,NPRA,3.1879671,101.6054289,full,NPRA
NPRA8ebd5469c1,Farmasi Srimulia Sdn Bhd - Taman Midah Cheras,"3 Jalan Midah 5, Taman Midah Cheras, 56000 Kuala Lumpur",03-91317818,Kuala Lumpur,NPRA,3.1007162,101.7322529,full,NPRA
NPRAcae57df41a,Big Pharmacy Healthcare Sdn Bhd,"19&21, Plaza Danau 2, Jalan 2/109F, Taman Danau Desa, Jalan Klang Lama, 58100 Kuala Lumpur",03-79715858,Kuala Lumpur,NPRA,3.0993872,101.6865094,full,BIG Pharmacy
NPRAde2c47e5d2,Big Pharmacy -Taman Oug,"18, Jalan Hujan Rahmat, Taman Oug, 58200, Kuala Lumpur",03-79725818,Kuala Lumpur,NPRA,3.073905700000001,101.6728763,full,BIG Pharmacy
NPRA148b98f668,Farmasi Sentral -Jalan Chow Kit,"No 44, Jalan Chow Kit, 50350 Kuala Lumpur",03-40456698,Kuala Lumpur,NPRA,3.1666449,101.6967312,full,NPRA
NPRA7260b72122,Farmasi Goodmedic (Kl) Sdn Bhd -Taman Gembira,"359 Jalan Selesa, Taman Gembira, 58200 Kuala Lumpur",03-79812707,Kuala Lumpur,NPRA,3.0845773,101.6815253,full,NPRA
NPRA5b14167b23,Farmasi Goodmedic (Midah) Sdn Bhd,"No.36,Jalan Midah Besar, Taman Midah, Cheras, 56000 Kuala Lumpur",03-91333395,Kuala Lumpur,NPRA,3.1016738,101.7329416,full,NPRA
NPRA096a6dd4d0,Jonhtks Pharmacy Sdn Bhd - Pandan Indah,"20Gf, Jalan Pandan Indah 4/8, Pandan Indah, 55100 Kuala Lumpur",03-42883038,Kuala Lumpur,NPRA,3.1312081,101.753906,full,NPRA
NPRA639df41693,Caring Pharmacy Sdn Bhd - Hartamas Shopping Center,"Lot 3, Ground Floor, Hartamas Shopping Center, No.60, Jalan Sri Hartamas 1, Sri Hartamas, 50480 Kuala Lumpur",03-62010879,Kuala Lumpur,NPRA,3.1639099,101.6566697,full,Caring
NPRA7c408b1dac,Caring Pharmacy Sdn Bhd - Hartamas Shopping Center,"Lot 3, Ground Floor, Hartamas Shopping Center, No.60, Jalan Sri Hartamas 1, Sri Hartamas, 50480 Kuala Lumpur",03-62010879,Kuala Lumpur,NPRA,3.1639099,101.6566697,full,Caring
NPRA8ad68ded3b,Caring Pharmacy Retail Management Sdn Bhd - Midvalley Megamall,"Lot Lg-060A, Midvalley Megamall, Mid Valley City, Lingkaran Syed Putra, 59200 Kuala Lumpur",03-22828928,Kuala Lumpur,NPRA,3.1176854,101.6774338,full,Caring
NPRA4fe3e09c97,Caring Pharmacy Retail Management Sdn Bhd -Ioi City Mall,"LG18, IOI City Mall, IOI Resort City, 62502 Putrajaya",03-83280718,Putrajaya,NPRA,2.970663,101.7136681,full,Caring
NPRA880d606596,Caring Pharmacy Retail Management Sdn Bhd -Ioi City Mall,"Lg18, Ioi City Mall, Ioi Resort City, 62502 Putrajaya",,Putrajaya,NPRA,2.970663,101.7136681,full,Caring
NPRAa2ae9c5e28,Caring Pharmacy Sdn Bhd - Taman Overseas Union,"21, Jalan Hujan Rahmat, Taman Overseas Union, 58200 Kuala Lumpur",03-77826988,Kuala Lumpur,NPRA,3.0742478,101.6731327,full,Caring
NPRA7116eccc77,Caring Pharmacy Sdn Bhd - Sungei Wang Plaza,"Lot C39, Concourse Floor, Sungei Wang Plaza, Jalan Sultan Ismail, 50250 Kuala Lumpur",03-21429928,Kuala Lumpur,NPRA,3.14515,101.7114298,full,Caring
NPRAe135729927,Caring Pharmacy Sdn Bhd - Sungei Wang Plaza,"Lot C39, Concourse Floor, Sungei Wang Plaza, Jalan Sultan Ismail, 50250 Kuala Lumpur",03-21429928,Kuala Lumpur,NPRA,3.14515,101.7114298,full,Caring
NPRA062617a24f,Caring Pharmacy Always Sdn Bhd -Taman Midah,"30, Tingkat Bawah, Jalan Midah Besar, Taman Midah , 56000 Kuala Lumpur",03-91306928,Kuala Lumpur,NPRA,3.096103,101.729275,full,Caring
NPRA34d914ff26,Caring Pharmacy Always Sdn Bhd -Taman Midah,"30, Tingkat Bawah, Jalan Midah Besar, Taman Midah , 56000 Kuala Lumpur",03-91306928,Kuala Lumpur,NPRA,3.096103,101.729275,full,Caring
NPRA887a252913,Caring Pharmacy Always Sdn Bhd -Taman Midah,"30, Tingkat Bawah, Jalan Midah Besar, Taman Midah , 56000 Kuala Lumpur",03-91306928,Kuala Lumpur,NPRA,3.096103,101.729275,full,Caring
NPRA375623f1ec,"Guardian Alamanda, Putrajaya -Alamanda Shopping Centre","Lot G32, Ground Floor, Alamanda Shopping Centre, 62000, Putrajaya",03-88811387,Putrajaya,NPRA,2.939406,101.7109215,full,Guardian
NPRA8de40fdf28,Guardian Solaris Mount Kiara,"No.8 & 10, Ground Floor, Block H, Solaris Mount Kiara, Jalan Solaris 5, Off Jalan Duta Kiara, 50480, Kuala Lumpur",03-62037941,Kuala Lumpur,NPRA,3.1744142,101.6596537,full,Guardian
NPRA5755da979c,Caring Trio Sdn Bhd - Berjaya Time Square,"Lot Lg 32 & 33, Tingkat Bawah, Berjaya Times Square, No 1, Jalan Imbi, 55100 Kuala Lumpur",03-21426918,Kuala Lumpur,NPRA,3.1425177,101.7103847,full,NPRA
NPRA1eb4a6031a,Caring Trio Sdn Bhd - Berjaya Time Square,"Lot Lg 32 & 33, Tingkat Bawah, Berjaya Times Square, No 1, Jalan Imbi, 55100 Kuala Lumpur",03-21426918,Kuala Lumpur,NPRA,3.1425177,101.7103847,full,NPRA
NPRAf3f1984a4a,Big Pharmacy Healthcare Sdn Bhd,"No.66 & 66A Jalan Negara Taman Melawati, 53100 Kuala Lumpur",03-77251898,Kuala Lumpur,NPRA,3.2087527,101.7504238,full,BIG Pharmacy
NPRA2233185dd8,Guardian Health And Beauty Sdn Bhd -Berjaya Times Square,"Lot Lg-06 Lg-07 Lower Ground Floor, Berjaya Times Square, No 1, Jalan Imbi, 55100 Kuala Lumpur",03-21442908,Kuala Lumpur,NPRA,3.1425177,101.7103847,full,Guardian
